flight_id,airline,aircraft_type,schengen,origin,arrival_time,departure_time,day,year,is_holiday,delay
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,17,2010,False,4.501783266342912
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,17,2010,False,25.476295190675174
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,17,2010,False,-2.673555397777273
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,17,2010,False,-10.314274995659812
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,17,2010,False,9.772106215765948
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,17,2010,False,4.8448691176254055
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,17,2010,False,13.023598709146693
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,17,2010,False,16.43767587074219
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,17,2010,False,-14.203968154040973
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,18,2010,False,20.43404731928335
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,18,2010,False,5.275543974428682
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,18,2010,False,-0.11946359924917171
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,18,2010,False,9.316426782738604
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,18,2010,False,17.823682123245696
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,18,2010,False,13.548899941114845
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,18,2010,False,6.432840657855435
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,18,2010,False,-1.1820369416590228
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,18,2010,False,12.07933608915918
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,18,2010,False,-1.9043390038614607
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,18,2010,False,5.2382509012406295
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,18,2010,False,-8.364027342405095
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,18,2010,False,-1.9484946813251085
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,18,2010,False,10.59908882885898
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,18,2010,False,-9.38925395882649
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,19,2010,False,11.277846152022475
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,19,2010,False,28.762129142258438
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,19,2010,False,18.557024923598732
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,19,2010,False,-14.325274949453316
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,19,2010,False,55.231391282091366
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,19,2010,False,3.7444013508562968
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,19,2010,False,6.409583371486429
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,19,2010,False,-3.3653251791818697
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,19,2010,False,0.43770799637454516
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,19,2010,False,14.556134774154287
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,19,2010,False,50.87990359698475
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,19,2010,False,-20.9374562487315
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,19,2010,False,-20.467793381280522
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,19,2010,False,52.14793889792466
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,19,2010,False,0.6570147819120606
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,20,2010,False,63.99431436916859
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,20,2010,False,83.6112897186281
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,20,2010,False,60.80704667642799
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,20,2010,False,37.038143120415015
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,20,2010,False,4.675365573056931
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,20,2010,False,2.9593788687679288
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,20,2010,False,-2.3528651274695163
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,20,2010,False,24.32194086854807
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,20,2010,False,29.34353685319862
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,20,2010,False,4.576642036606335
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,20,2010,False,10.962220237284935
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,20,2010,False,24.627889139420308
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,20,2010,False,16.050021101369808
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,20,2010,False,0.021136505039537568
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,20,2010,False,19.036459846455973
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,21,2010,False,17.413733119114386
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,21,2010,False,67.5123678755325
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,21,2010,False,49.723717613934184
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,21,2010,False,17.895068345124244
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,21,2010,False,37.065695521006504
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,21,2010,False,24.344986860834375
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,21,2010,False,38.496031878229026
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,21,2010,False,11.252732361745808
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,21,2010,False,48.32562305480571
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,21,2010,False,36.24904092771237
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,21,2010,False,23.233457059903486
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,21,2010,False,5.115832997410541
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,21,2010,False,50.35889274621016
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,21,2010,False,48.20883367463559
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,21,2010,False,41.246586438749674
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,22,2010,False,28.693853162911438
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,22,2010,False,34.121034779222555
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,22,2010,False,-15.958136334736796
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,22,2010,False,-28.096666941055656
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,22,2010,False,-6.871761063319531
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,22,2010,False,-7.493557958002838
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,22,2010,False,28.95159458749028
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,22,2010,False,50.23544205907792
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,22,2010,False,-10.11145400687699
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,22,2010,False,-1.938991399399617
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,22,2010,False,-20.580999930025314
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,22,2010,False,-9.959998385938512
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,22,2010,False,17.70084122405259
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,22,2010,False,-23.857581706154733
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,22,2010,False,11.525256654316873
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,23,2010,False,-25.98667567205412
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,23,2010,False,54.16827770535872
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,23,2010,False,-0.7425168769187962
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,23,2010,False,28.00504099438936
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,23,2010,False,-2.4213293540424488
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,23,2010,False,-6.876157747181482
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,23,2010,False,20.70893899429057
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,23,2010,False,0.9341040308900133
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,23,2010,False,52.38150337494273
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,23,2010,False,-13.794478442819086
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,23,2010,False,12.677038704474837
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,23,2010,False,-10.516280581190902
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,23,2010,False,9.15638334785919
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,23,2010,False,4.304387371096947
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,23,2010,False,-9.975982790076138
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,24,2010,False,27.560965805379237
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,24,2010,False,6.4709697577882395
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,24,2010,False,15.108269596055809
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,24,2010,False,44.0902142707915
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,24,2010,False,-12.654974255269522
14,BZ,Airbus A330,schengen,ZQO,7.708301215923195,11.708301215923196,24,2010,False,-19.13844375998586
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,24,2010,False,-19.71765350308315
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,24,2010,False,14.580116217468282
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,24,2010,False,18.97650630546717
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,24,2010,False,-11.546737398759188
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,24,2010,False,-20.48630617423977
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,24,2010,False,10.759130399724583
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,24,2010,False,2.549999534452608
27,BZ,Airbus A320,schengen,AUZ,14.376052206287405,16.376052206287405,24,2010,False,-1.2177828227127394
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,24,2010,False,-3.437773665357078
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,25,2010,False,-18.470444051101264
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,25,2010,False,0.21934011962777156
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,25,2010,False,14.420474401874802
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,25,2010,False,6.141260265764071
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,25,2010,False,33.6045775014086
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,25,2010,False,11.756730654743881
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,25,2010,False,-23.426504252581367
22,YE,Airbus A320,non-schengen,MWL,8.7941472735456,11.7941472735456,25,2010,False,37.68305048331823
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,25,2010,False,22.273699687412467
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,25,2010,False,-0.698129023811504
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,25,2010,False,-2.84300205911176
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,25,2010,False,-20.307390526660228
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,25,2010,False,-1.2674344696137716
26,MM,Airbus A320,non-schengen,TCY,8.885071100621527,10.885071100621527,25,2010,False,26.882163341093776
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,25,2010,False,-1.123782246690662
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,26,2010,False,2.6792371910143404
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,26,2010,False,-8.956210884916313
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,26,2010,False,4.218515500913275
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,26,2010,False,15.702473768103983
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,26,2010,False,-11.125175790472618
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,26,2010,False,18.763116284397473
25,BZ,Boeing 777,non-schengen,CSF,19.3412354924849,23.3412354924849,26,2010,False,10.598860089140754
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,26,2010,False,3.9618070832794814
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,26,2010,False,-35.60938381147537
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,26,2010,False,-6.100368762761632
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,26,2010,False,-6.335675227681675
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,26,2010,False,1.4443762272616407
23,YE,Embraer E175,schengen,TCY,18.80123474516694,21.80123474516694,26,2010,False,-4.09395451699341
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,26,2010,False,9.985695190734127
2,BZ,Airbus A320,schengen,ZQO,19.19680388046527,22.19680388046527,26,2010,False,-7.099871138623192
21,BZ,Boeing 737,schengen,FJB,7.065593808091852,10.065593808091851,27,2010,False,33.00986256133548
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,27,2010,False,21.57733202285931
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,27,2010,False,17.33495997968022
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,27,2010,False,25.2455066671969
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,27,2010,False,44.048945018678424
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,27,2010,False,26.809481776302313
10,YE,Airbus A320,non-schengen,TCY,8.93999569161395,11.93999569161395,27,2010,False,27.55394202178127
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,27,2010,False,30.609214537434053
12,YE,Airbus A330,schengen,TZF,17.31373090386899,21.31373090386899,27,2010,False,35.17099748762954
24,BZ,Airbus A320,schengen,FJB,9.668654947672398,12.668654947672398,27,2010,False,28.383859558969085
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,27,2010,False,0.6067044005888231
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,27,2010,False,-4.21980397786053
30,BZ,Embraer E175,schengen,PUA,8.923441263556974,12.923441263556974,27,2010,False,3.155977152849159
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,27,2010,False,-1.6440514926314993
20,YE,Boeing 787,schengen,MWL,16.90969025639159,18.90969025639159,27,2010,False,50.44715241414708
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,28,2010,False,22.07874635847771
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,28,2010,False,10.131791431915337
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,28,2010,False,-2.2788634122492724
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,28,2010,False,5.014016620955532
7,MM,Boeing 787,schengen,TZF,8.56494944540815,13.56494944540815,28,2010,False,45.38661575657528
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,28,2010,False,43.473228241741374
3,BZ,Embraer E175,schengen,TZF,18.63538375746072,22.63538375746072,28,2010,False,-5.885550085436762
11,BZ,Airbus A320,non-schengen,EMM,10.17719661140464,13.17719661140464,28,2010,False,22.986191970092325
16,MM,Airbus A320,non-schengen,CSF,17.04128127393899,20.04128127393899,28,2010,False,60.31491074876254
6,YE,Boeing 787,schengen,AUZ,17.033687908193976,19.033687908193976,28,2010,False,14.962827156245385
4,BZ,Airbus A330,schengen,TCY,11.781390776955043,14.781390776955043,28,2010,False,0.3078126603966771
15,BZ,Airbus A330,non-schengen,FJB,16.571894330137862,19.571894330137862,28,2010,False,8.631076290219529
13,BZ,Boeing 787,non-schengen,TCY,10.172730878911935,13.172730878911935,28,2010,False,-1.5975380014980765
8,BZ,Airbus A320,schengen,ZQO,15.72961711887716,18.729617118877158,28,2010,False,29.574086322058076
28,BZ,Airbus A330,non-schengen,EMM,15.967962746548036,17.967962746548036,28,2010,False,19.994931148850863
29,BZ,Boeing 737,schengen,ZQO,8.591207753622228,11.591207753622228,29,2010,False,13.01305896596176
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,29,2010,False,-20.27399905372648
5,BZ,Airbus A320,schengen,ZQO,9.344097415620125,12.344097415620125,29,2010,False,14.032088287134291
17,BZ,Airbus A330,non-schengen,CNU,16.718722029493286,21.718722029493286,29,2010,False,4.581104590446017
18,BZ,Airbus A320,schengen,TZF,14.258911084854821,20.258911084854823,29,2010,False,-5.7120402802489725
19,MM,Airbus A320,schengen,TZF,16.245220157443473,19.245220157443473,29,2010,False,29.696999935392874
9,BZ,Airbus A330,non-schengen,TZF,10.733469409310956,12.733469409310956,29,2010,False,-19.384074901692614
1,BZ,Airbus A320,non-schengen,CNU,15.496518596772095,18.496518596772095,29,2010,False,12.493213702664699
